CIS	CISLabel	BN	BNlabel	NIMED	UCD13
CIS66276750	IMIJECT 6 mg/0,5 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie	http://www.romedi.fr/romedi/BNul6hfk25vf46ua9tv973d26v85s76hut	IMIJECT	8427	3400891699531
CIS66276750	IMIJECT 6 mg/0,5 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie	http://www.romedi.fr/romedi/BNul6hfk25vf46ua9tv973d26v85s76hut	IMIJECT	10049	3400891699760
CIS67153334	IMIGRANE 10 mg/0,1 ml, solution pour pulvérisation nasale	http://www.romedi.fr/romedi/BNq51fbacdnv2c166ukto5e4in7dqv43ph	IMIGRANE	11803	3400892122700
CIS67876328	IMIGRANE 20 mg/0,1 ml, solution pour pulvérisation nasale	http://www.romedi.fr/romedi/BNq51fbacdnv2c166ukto5e4in7dqv43ph	IMIGRANE	11804	3400892122878
CIS69485328	IMIGRANE 6 mg/0,5 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie	http://www.romedi.fr/romedi/BNq51fbacdnv2c166ukto5e4in7dqv43ph	IMIGRANE	3499	3400891643640
CIS69485328	IMIGRANE 6 mg/0,5 ml, solution injectable pour voie sous-cutanée en seringue pré-remplie	http://www.romedi.fr/romedi/BNq51fbacdnv2c166ukto5e4in7dqv43ph	IMIGRANE	10048	3400891643701
CIS61621356	TOBREX 0,3 %, pommade ophtalmique	http://www.romedi.fr/romedi/BNf87bqpqeldnj4glu359mglfdmttame8l	TOBREX	524	3400891255423
CIS65533512	NEBCINE 75 mg, solution injectable	http://www.romedi.fr/romedi/BNk70h0lth3uek52qslhenb8gnf05ddvq1	NEBCINE	6169	3400890613392
CIS66302120	TOBRADEX, collyre en suspension	http://www.romedi.fr/romedi/BN4eubs9j93b6h5i0rad4954ccqtfatcet	TOBRADEX	11338	3400892013619
CIS65832685	TOBI 300 mg/5 ml, solution pour inhalation par nébuliseur	http://www.romedi.fr/romedi/BN5gsmi6clr2mjuq4llchah8gcek5uqonl	TOBI	12953	3400892270302
CIS60565723	TOBI PODHALER 28 mg, poudre pour inhalation en gélule	http://www.romedi.fr/romedi/BNsqk7k38qfkbse70tr5o8rvcn3gs6oc5e	TOBI PODHALER	26614	3400893840481
CIS67923265	NEBCINE 25 mg, solution injectable	http://www.romedi.fr/romedi/BNk70h0lth3uek52qslhenb8gnf05ddvq1	NEBCINE	3152	3400890613224
CIS67299307	TOBREX 0,3 %, collyre en solution	http://www.romedi.fr/romedi/BNf87bqpqeldnj4glu359mglfdmttame8l	TOBREX	525	3400891255362
CIS68965192	TOBRAMYCINE MYLAN 75 mg/1,5 ml, solution injectable (IM-IV) en flacon	http://www.romedi.fr/romedi/BNqqnsuhi2s3jm32h2o7k6o1ktm5kk2dcs	TOBRAMYCINE	13846	3400892269351
CIS66613299	NEBCINE 100 mg, solution injectable	http://www.romedi.fr/romedi/BNk70h0lth3uek52qslhenb8gnf05ddvq1	NEBCINE	15600	3400892673837
CIS69240211	TOBRABACT 0,3 %, collyre en solution	http://www.romedi.fr/romedi/BNemvfehqggvkg5g59q9u44g5dju56hios	TOBRABACT	23518	3400893018491
CIS64630264	APOKINON 30 mg/3 ml (1 %), solution injectable en stylo pré-rempli	http://www.romedi.fr/romedi/BNvkgj141chf8v63qtljjjat0tppmj65o0	APOKINON	8961	3400891772081
CIS65390295	APOKINON 10 mg/ml, solution injectable (S.C.)	http://www.romedi.fr/romedi/BNvkgj141chf8v63qtljjjat0tppmj65o0	APOKINON	14323	3400892246239
CIS65959832	DOPACEPTIN 5 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/BNia3tsart363db34929lgbu66g1g2ounj	DOPACEPTIN	31102	3400894205838
CIS68598209	APOKINON 5 mg/ml, solution injectable	http://www.romedi.fr/romedi/BNvkgj141chf8v63qtljjjat0tppmj65o0	APOKINON	26630	3400893627044
CIS67746384	DOPACEPTIN 10 mg /ml, solution injectable en cartouche	http://www.romedi.fr/romedi/BNia3tsart363db34929lgbu66g1g2ounj	DOPACEPTIN	32243	3400894360704
CIS64256891	PROLIA 60 mg, solution injectable en seringue préremplie	http://www.romedi.fr/romedi/BNso85gq3adpl058qh0a1o42pp4cujv2qg	PROLIA	26155	3400893547397
CIS65243459	XGEVA 120 mg, solution injectable	http://www.romedi.fr/romedi/BNbhif773gmpegeb5jkfblck7i74bvn59a	XGEVA	27033	3400893841433
CIS62154101	ENOXOR 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNls5mkljhs6nqrlphgupo6vo5easjnhcg	ENOXOR	5372	3400891581515
CIS65088998	METALYSE 10000 unités, poudre et solvant pour solution injectable	http://www.romedi.fr/romedi/BNhmil6dufl35r2vt13b2pnjqskttih9vf	METALYSE	13231	3400892277745
CIS68875332	VELBE 10 mg, poudre pour solution injectable I.V.	http://www.romedi.fr/romedi/BNb4qeee6pbjhvtepl5i95ueu86s8r4l71	VELBE	698	3400890980876
CIS64117646	NARCAN 0,4 mg/1 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/BNbb1247cc59o7qnt6u9f7e1n6tvlblkkm	NARCAN	6384	3400890610261
CIS64456251	NALOXONE MYLAN 0,4 mg/1 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/BNntuev4i9kqtop7o3618cktinpgq8mqtt	NALOXONE	13867	3400892231099
CIS60855566	NALSCUE 0,9 mg/0,1 ml, solution pour pulvérisation nasale en récipient unidose	http://www.romedi.fr/romedi/BN95094vac5etbonve2sfim2tadi1co3cd	NALSCUE	30740	3400894187127
CIS66883896	NALOXONE AGUETTANT 0,4 mg/ml, solution injectable	http://www.romedi.fr/romedi/BNntuev4i9kqtop7o3618cktinpgq8mqtt	NALOXONE	15886	3400892749860
CIS60988157	MEDROL 4 mg, comprimé sécable	http://www.romedi.fr/romedi/BNg12k8m0ee7ntsg41gjcre5492tmuhtkf	MEDROL	5478	3400890575850
CIS64639548	MEDROL 16 mg, comprimé sécable	http://www.romedi.fr/romedi/BNg12k8m0ee7ntsg41gjcre5492tmuhtkf	MEDROL	3204	3400891410501
CIS64085814	DEPO-MEDROL 40 mg/1 ml, suspension injectable en flacon	http://www.romedi.fr/romedi/BN1iqcfbuoqf65t2ce5qidu77cc4cuqgrr	DEPO-MEDROL	13637	3400890250948
CIS60224316	MEDROL 100 mg, comprimé	http://www.romedi.fr/romedi/BNg12k8m0ee7ntsg41gjcre5492tmuhtkf	MEDROL	10952	3400891963359
CIS60626197	SOLUMEDROL 500 mg, poudre pour solution injectable	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	13641	3400891724585
CIS63341221	METHYLPREDNISOLONE MYLAN 1 g, poudre pour solution injectable (IV)	http://www.romedi.fr/romedi/BNvkog0pl3i3qe4o0um17f2llv13easusk	METHYLPREDNISOLONE	13843	3400892230030
CIS62628873	METHYLPREDNISOLONE MYLAN 500 mg, poudre pour solution injectable	http://www.romedi.fr/romedi/BNvkog0pl3i3qe4o0um17f2llv13easusk	METHYLPREDNISOLONE	13841	3400892230269
CIS61569781	METHYLPREDNISOLONE MYLAN 120 mg, poudre pour solution injectable (IM-IV)	http://www.romedi.fr/romedi/BNvkog0pl3i3qe4o0um17f2llv13easusk	METHYLPREDNISOLONE	13820	3400892267630
CIS64834509	METHYLPREDNISOLONE MYLAN 20 mg, poudre pour solution injectable (IM-IV)	http://www.romedi.fr/romedi/BNvkog0pl3i3qe4o0um17f2llv13easusk	METHYLPREDNISOLONE	13818	3400892267869
CIS69774343	SOLUMEDROL 120 mg/2 ml, lyophilisat et solution pour usage parentéral	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	4546	3400890856300
CIS69537376	SOLUMEDROL 20 mg/2 ml, lyophilisat et solution pour usage parentéral	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	6101	3400890856539
CIS69618515	SOLUMEDROL 40 mg/2 ml, lyophilisat et solution pour usage parentéral	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	4563	3400890856768
CIS67672560	METHYLPREDNISOLONE MYLAN 40 mg, poudre pour solution injectable (IM-IV)	http://www.romedi.fr/romedi/BNvkog0pl3i3qe4o0um17f2llv13easusk	METHYLPREDNISOLONE	13817	3400892267920
CIS69774343	SOLUMEDROL 120 mg/2 ml, lyophilisat et solution pour usage parentéral	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	8913	3400891724295
CIS69537376	SOLUMEDROL 20 mg/2 ml, lyophilisat et solution pour usage parentéral	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	8915	3400891724356
CIS69618515	SOLUMEDROL 40 mg/2 ml, lyophilisat et solution pour usage parentéral	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	8914	3400891724417
CIS69424357	SOLUMEDROL 1 g, poudre et solvant pour solution injectable	http://www.romedi.fr/romedi/BNk1ta6b0osrs6igvi1l6lbm2nl6jnbhlj	SOLUMEDROL	13644	3400892177410
CIS64026417	NOZINAN 25 mg/ml, solution injectable en ampoule (I.M.)	http://www.romedi.fr/romedi/BN20a0sk4lg0vrt2pusoq2ak9lonmb2eu8	NOZINAN	6778	3400890640718
CIS67477165	NOZINAN 40 mg/ml, solution buvable	http://www.romedi.fr/romedi/BN20a0sk4lg0vrt2pusoq2ak9lonmb2eu8	NOZINAN	4401	3400890640886
CIS67348996	NOZINAN 25 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BN20a0sk4lg0vrt2pusoq2ak9lonmb2eu8	NOZINAN	5529	3400890641258
CIS68270422	NOZINAN 100 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BN20a0sk4lg0vrt2pusoq2ak9lonmb2eu8	NOZINAN	5625	3400890641197
CIS67477165	NOZINAN 40 mg/ml, solution buvable	http://www.romedi.fr/romedi/BN20a0sk4lg0vrt2pusoq2ak9lonmb2eu8	NOZINAN	10378	3400891202373
CIS60929447	MYNOCINE 100 mg, gélule	http://www.romedi.fr/romedi/BNu9t75710vh3rlssuh4ibgh4541v3pjke	MYNOCINE	4101	3400890605700
CIS60454687	MINOCYCLINE EG 100 mg, gélule	http://www.romedi.fr/romedi/BNisc1djl84fglh777ap63c3v0foncbv99	MINOCYCLINE	11948	3400892133294
CIS62338254	MINOCYCLINE BIOGARAN 100 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BNisc1djl84fglh777ap63c3v0foncbv99	MINOCYCLINE	11833	3400891969092
CIS67662114	MESTACINE 100 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BNavmsct52v6hch12j33i1tu8lnut3k9tl	MESTACINE	426	3400891248098
CIS69484272	MINOCYCLINE MYLAN 100 mg, gélule	http://www.romedi.fr/romedi/BNisc1djl84fglh777ap63c3v0foncbv99	MINOCYCLINE	10334	3400891878622
CIS64234749	NORADRENALINE (TARTRATE) AGUETTANT 2 mg/ml (SANS SULFITES), solution à diluer pour perfusion	http://www.romedi.fr/romedi/BNtbcq2sdlpb5rthl3ta39i5nj45g0hr13	NORADRENALINE (TARTRATE)	10926	3400891957617
CIS65104648	NORADRENALINE MYLAN 2mg/ml SANS SULFITES, solution à diluer pour perfusion	http://www.romedi.fr/romedi/BNgn51fo4ta6li8rbc1i9p3j424scaaqcc	NORADRENALINE	14466	3400892508566
CIS64803855	NORADRENALINE RENAUDIN 2 mg/ml SANS CONSERVATEUR, solution à diluer pour perfusion	http://www.romedi.fr/romedi/BNgn51fo4ta6li8rbc1i9p3j424scaaqcc	NORADRENALINE	15904	3400892705118
CIS61578289	MOEX 15 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BNdmrhiv9a5o4v68isrc7e04uf7cu7dtn4	MOEX	11019	3400891977257
CIS60582740	MOEX 7,5 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BNdmrhiv9a5o4v68isrc7e04uf7cu7dtn4	MOEX	11018	3400891977318
CIS66506404	INTEGRILIN 0,75 mg/ml, solution pour perfusion	http://www.romedi.fr/romedi/BN52eg1mhoutn55nqbfv400j3d0vg6gl16	INTEGRILIN	11852	3400892142050
CIS69565621	PONSTYL 250 mg, gélule	http://www.romedi.fr/romedi/BN9m7sbjl3l9jkens2jiobk5q6gtcqrlsc	PONSTYL	3429	3400890740753
CIS65592934	BENLYSTA 120 mg, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/BNp3a3u5uoe1c115lshfdve6ddh9fsqv3n	BENLYSTA	26818	3400893866047
CIS65600733	BENLYSTA 400 mg, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/BNp3a3u5uoe1c115lshfdve6ddh9fsqv3n	BENLYSTA	26774	3400893866108
CIS60205159	BENLYSTA 200 mg, solution injectable en stylo prérempli	http://www.romedi.fr/romedi/BNp3a3u5uoe1c115lshfdve6ddh9fsqv3n	BENLYSTA	32443	3400894378914
CIS60828932	XTANDI 40 mg, capsule molle	http://www.romedi.fr/romedi/BNenhkcngh9jpb05v1ktg4n5773khfcne6	XTANDI	26417	3400893965542
CIS60828932	XTANDI 40 mg, capsule molle	http://www.romedi.fr/romedi/BNenhkcngh9jpb05v1ktg4n5773khfcne6	XTANDI	26403	3400893965542
CIS64093355	XTANDI 40 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNenhkcngh9jpb05v1ktg4n5773khfcne6	XTANDI	32867	3400894294665
CIS64296341	XEROQUEL LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	25825	3400893718735
CIS66429235	XEROQUEL LP 300 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	25824	3400893718674
CIS61334872	QUETIAPINE ARROW LP 50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30778	3400894075073
CIS65761302	QUETIAPINE EG LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30469	3400894165583
CIS62181041	XEROQUEL LP 300 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	33214	3400894446033
CIS62884118	XEROQUEL LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	33213	3400894446262
CIS65220909	XEROQUEL LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	32772	3400894315810
CIS63121061	QUETIAPINE BIOGARAN LP 300 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30686	3400894185116
CIS65820455	QUETIAPINE BIOGARAN LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30687	3400894185284
CIS66086110	QUETIAPINE ARROW LP 300 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30776	3400894185406
CIS64633851	QUETIAPINE ARROW LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30777	3400894185574
CIS66429235	XEROQUEL LP 300 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	31625	3400894315759
CIS64822649	XEROQUEL LP 50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	32297	3400894249252
CIS64420401	QUETIAPINE BIOGARAN LP 50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30688	3400894185345
CIS67101782	XEROQUEL LP 50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	25826	3400893718964
CIS66596800	XEROQUEL LP 50 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	32298	3400894315988
CIS68967396	QUETIAPINE SANDOZ LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BNe3chfuo48s207qkandsdr02sefpi4ghs	QUETIAPINE	30518	3400894137610
CIS69696186	XEROQUEL LP 400 mg, comprimé à libération prolongée	http://www.romedi.fr/romedi/BN8pkl33ae1q58a118cnvdj4muho375a1l	XEROQUEL	31626	3400894249191
CIS64542736	REMICADE 100 mg, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/BNa64pqucm2acvhp1nre40kovc2kfghj5b	REMICADE	11907	3400892137377
CIS61467125	INFLECTRA 100 mg, poudre pour solution à diluer pour perfusion	http://www.romedi.fr/romedi/BN23cu5qfp9m1oh9itf80911cqlge16cr6	INFLECTRA	28483	3400893983522
CIS68262525	ALKERAN 2 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNiod2q2bn437tesebals7est0j8l4ej60	ALKERAN	14152	3400892074702
CIS62692609	THERALENE 0,05 POUR CENT, sirop	http://www.romedi.fr/romedi/BNamg71de921ed97uq4m0rm2i8puv630gt	THERALENE	7579	3400890922685
CIS66801066	THERALENE 5 mg, comprimé pelliculé sécable	http://www.romedi.fr/romedi/BNamg71de921ed97uq4m0rm2i8puv630gt	THERALENE	4952	3400890922456
CIS67410412	THERALENE 4 POUR CENT, solution buvable en gouttes	http://www.romedi.fr/romedi/BNamg71de921ed97uq4m0rm2i8puv630gt	THERALENE	3483	3400890922517
CIS67410412	THERALENE 4 POUR CENT, solution buvable en gouttes	http://www.romedi.fr/romedi/BNamg71de921ed97uq4m0rm2i8puv630gt	THERALENE	10233	3400891157628
CIS63871440	ORACEFAL 500 mg, gélule	http://www.romedi.fr/romedi/BNtckrgn6cp5f8fe96eores2bm4e0mr4so	ORACEFAL	4843	3400890655217
CIS62069124	CEFADROXIL BIOGARAN 500 mg, gélule	http://www.romedi.fr/romedi/BNh36f087a9c5cel8k6d2ihbc3r9u10hp7	CEFADROXIL	11551	3400892081564
CIS60945348	ORACEFAL 1 g, comprimé dispersible	http://www.romedi.fr/romedi/BNtckrgn6cp5f8fe96eores2bm4e0mr4so	ORACEFAL	8142	3400891634075
CIS65128250	CEFADROXIL MYLAN 500 mg/5 ml, poudre pour suspension buvable	http://www.romedi.fr/romedi/BNh36f087a9c5cel8k6d2ihbc3r9u10hp7	CEFADROXIL	11792	3400892104720
CIS61535074	CEFADROXIL MYLAN 1 g, comprimé pelliculé	http://www.romedi.fr/romedi/BNh36f087a9c5cel8k6d2ihbc3r9u10hp7	CEFADROXIL	13679	3400892313917
CIS66752651	CEFADROXIL MYLAN 250 mg/5 ml, poudre pour suspension buvable	http://www.romedi.fr/romedi/BNh36f087a9c5cel8k6d2ihbc3r9u10hp7	CEFADROXIL	11791	3400892104669
CIS67793327	CEFADROXIL MYLAN 500 mg, gélule	http://www.romedi.fr/romedi/BNh36f087a9c5cel8k6d2ihbc3r9u10hp7	CEFADROXIL	11322	3400892027975
CIS66296030	ROACCUTANE 0,05 POUR CENT, gel pour application locale	http://www.romedi.fr/romedi/BN79c0h92p49qtkcen1km3qeigvm9kerb3	ROACCUTANE	659	3400891531886
CIS61654491	CURACNE 40 mg, capsule molle	http://www.romedi.fr/romedi/BNa5f3hv9t120dcbtrb5ptal4iibquv9sa	CURACNE	22897	3400892733951
CIS62318935	CURACNE 10 mg, capsule molle	http://www.romedi.fr/romedi/BNa5f3hv9t120dcbtrb5ptal4iibquv9sa	CURACNE	14293	3400892377780
CIS62899611	CURACNE 5 mg, capsule molle	http://www.romedi.fr/romedi/BNa5f3hv9t120dcbtrb5ptal4iibquv9sa	CURACNE	14295	3400892377902
CIS62121489	ACNETRAIT 10 mg, capsule molle	http://www.romedi.fr/romedi/BNsq1fcobblrm82seqaqpfqqlijnkp3b6k	ACNETRAIT	22754	3400892466071
CIS63918395	CONTRACNE 10 mg, capsule molle	http://www.romedi.fr/romedi/BN0qi1ele6o88tt88sebe7o8mcghsjfi5q	CONTRACNE	22869	3400892706696
CIS64237574	CONTRACNE 20 mg, capsule molle	http://www.romedi.fr/romedi/BN0qi1ele6o88tt88sebe7o8mcghsjfi5q	CONTRACNE	22870	3400892706757
CIS65250375	PROCUTA 10 mg, capsule molle	http://www.romedi.fr/romedi/BN0dp3da50ubgi19s7tqte22u6g3nbq80u	PROCUTA	13912	3400892372938
CIS64677698	CONTRACNE 40 mg, capsule molle	http://www.romedi.fr/romedi/BN0qi1ele6o88tt88sebe7o8mcghsjfi5q	CONTRACNE	22896	3400892733890
CIS66017541	CONTRACNE 5 mg, capsule molle	http://www.romedi.fr/romedi/BN0qi1ele6o88tt88sebe7o8mcghsjfi5q	CONTRACNE	23722	3400893095782
CIS62872308	ACNETRAIT 40 mg, capsule molle	http://www.romedi.fr/romedi/BNsq1fcobblrm82seqaqpfqqlijnkp3b6k	ACNETRAIT	24807	3400893524916
CIS64168039	ACNETRAIT 5 mg, capsule molle	http://www.romedi.fr/romedi/BNsq1fcobblrm82seqaqpfqqlijnkp3b6k	ACNETRAIT	23995	3400893267202
CIS67952249	PROCUTA 20 mg, capsule molle	http://www.romedi.fr/romedi/BN0dp3da50ubgi19s7tqte22u6g3nbq80u	PROCUTA	13913	3400892373010
CIS69164379	CURACNE 20 mg, capsule molle	http://www.romedi.fr/romedi/BNa5f3hv9t120dcbtrb5ptal4iibquv9sa	CURACNE	14294	3400892377841
CIS69316449	PROCUTA 5 mg, capsule molle	http://www.romedi.fr/romedi/BN0dp3da50ubgi19s7tqte22u6g3nbq80u	PROCUTA	13914	3400892373188
CIS65039855	TROBALT 200 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN9lhdjtprkmdmqnkuljdhmq7hfdp7vkma	TROBALT	26279	3400893744987
CIS66263176	TROBALT 100 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN9lhdjtprkmdmqnkuljdhmq7hfdp7vkma	TROBALT	26278	3400893744819
CIS67559573	TROBALT 50 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN9lhdjtprkmdmqnkuljdhmq7hfdp7vkma	TROBALT	26277	3400893745298
CIS69285352	TROBALT 300 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BN9lhdjtprkmdmqnkuljdhmq7hfdp7vkma	TROBALT	26280	3400893745069
CIS60534076	LYSANXIA 15 mg/ml, solution buvable en gouttes	http://www.romedi.fr/romedi/BNabqp1bmklae07nd1om3u3l25cu6b3lpg	LYSANXIA	1616	3400891336429
CIS62949690	LYSANXIA 10 mg, comprimé	http://www.romedi.fr/romedi/BNabqp1bmklae07nd1om3u3l25cu6b3lpg	LYSANXIA	754	3400890556699
CIS62113528	PRAZEPAM EG 10 mg, comprimé	http://www.romedi.fr/romedi/BNub6pdt9fccnmakiu101ocj9cjm6hrbdj	PRAZEPAM	24212	3400893436875
CIS62193983	PRAZEPAM ARROW 10 mg, comprimé	http://www.romedi.fr/romedi/BNub6pdt9fccnmakiu101ocj9cjm6hrbdj	PRAZEPAM	25425	3400893532898
CIS69434084	LYSANXIA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/BNabqp1bmklae07nd1om3u3l25cu6b3lpg	LYSANXIA	1351	3400890556750
CIS67086191	PRAZEPAM BIOGARAN 10 mg, comprimé	http://www.romedi.fr/romedi/BNub6pdt9fccnmakiu101ocj9cjm6hrbdj	PRAZEPAM	25467	3400893532720
CIS69651223	BELUSTINE 40 mg, gélule	http://www.romedi.fr/romedi/BN6c1mphcv2vngp9j54rjvml26c38bv7nk	BELUSTINE	6246	3400890099943
CIS61452187	CERAZETTE 0,075 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNe0uqd22m1q67euo05v0bpumjotu2pg1c	CERAZETTE	12386	3400892205076
CIS62079905	DESOGESTREL ETHINYLESTRADIOL BIOGARAN 150 microgrammes/20 microgrammes, comprimé enrobé	http://www.romedi.fr/romedi/BNkh134crklvgdk9kcs13ggii0g34cpu0g	DESOGESTREL ETHINYLESTRADIOL	24855	3400892572499
CIS61801799	DESOGESTREL ZENTIVA 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNgfiviu8airq87805vaelifpvqsairgdb	DESOGESTREL	27466	3400893783498
CIS64969873	CLAREAL 0,075 mg, comprimé pelliculé	http://www.romedi.fr/romedi/BNn2eat195va4h3u9pnak5a2noh5627thl	CLAREAL	27112	3400893783030
CIS61106705	DESOGESTREL SANDOZ 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNgfiviu8airq87805vaelifpvqsairgdb	DESOGESTREL	33181	3400893854389
CIS64520387	ANTIGONE 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNa15v1876kmei76dma6euk56rg2hsda73	ANTIGONE	27194	3400893898673
CIS66428489	DESOGESTREL BIOGARAN 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNgfiviu8airq87805vaelifpvqsairgdb	DESOGESTREL	29875	3400893897904
CIS65571737	DESOGESTREL MYLAN 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNgfiviu8airq87805vaelifpvqsairgdb	DESOGESTREL	27040	3400893898734
CIS65258151	DESOGESTREL EG 0,075 mg, comprimé	http://www.romedi.fr/romedi/BNgfiviu8airq87805vaelifpvqsairgdb	DESOGESTREL	27584	3400893945551
CIS62223483	DESOGESTREL CRISTERS 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNgfiviu8airq87805vaelifpvqsairgdb	DESOGESTREL	31556	3400894308195
CIS69480950	VARNOLINE, comprimé	http://www.romedi.fr/romedi/BNbqk3oj3a8e7sm0qau5ql2tc2799sq06a	VARNOLINE	495	3400890974554
CIS69374160	MERCILON, comprimé	http://www.romedi.fr/romedi/BN8nebj92ro0n28kmra6t1dohmb97h95b5	MERCILON	2860	3400891400915
CIS69797801	VARNOLINE CONTINU, comprimé pelliculé	http://www.romedi.fr/romedi/BN9qq3ghaur7qubpm3bopaifknpnm52i9l	VARNOLINE CONTINU	8954	3400891775563
CIS66613840	DESOPOP 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BN1tu4hupbdi4r5svec0neu9mnrn58mcup	DESOPOP	27173	3400893925621
CIS67780949	DESOBEL 150 microgrammes/30 microgrammes, comprimé	http://www.romedi.fr/romedi/BN9c6o2vmtrguvv3i61ftup9e6hcjusp9k	DESOBEL	24313	3400893442449
CIS68632558	DESOBEL 150 microgrammes/20 microgrammes, comprimé	http://www.romedi.fr/romedi/BN9c6o2vmtrguvv3i61ftup9e6hcjusp9k	DESOBEL	24315	3400893442388
CIS67203730	OPTIMIZETTE 75 microgrammes, comprimé pelliculé	http://www.romedi.fr/romedi/BNi7mego4opd38bbdjl4vtqv1011g75jir	OPTIMIZETTE	27981	3400894033660
CIS65024764	AGRASTAT 50 microgrammes/ml, solution pour perfusion	http://www.romedi.fr/romedi/BN6ccbtnebccdki5nl77b673dcme7c0hu5	AGRASTAT	15678	3400892316468
