diseaseWikidata	label	wikidata
Q5172184	génétique médicale	Q1071953
Q5182141	génétique médicale	Q1071953
Q5201211	génétique médicale	Q1071953
Q5262702	génétique médicale	Q1071953
Q5275412	génétique médicale	Q1071953
Q5275419	génétique médicale	Q1071953
Q5276448	génétique médicale	Q1071953
Q5319554	génétique médicale	Q1071953
Q5322931	génétique médicale	Q1071953
Q5334295	génétique médicale	Q1071953
Q5334319	génétique médicale	Q1071953
Q5360758	génétique médicale	Q1071953
Q5375429	génétique médicale	Q1071953
Q5382842	génétique médicale	Q1071953
Q5382846	génétique médicale	Q1071953
Q5382847	génétique médicale	Q1071953
Q5382849	génétique médicale	Q1071953
Q5441566	génétique médicale	Q1071953
Q5454124	génétique médicale	Q1071953
Q5459852	génétique médicale	Q1071953
Q5463847	génétique médicale	Q1071953
Q5493754	génétique médicale	Q1071953
Q5513688	génétique médicale	Q1071953
Q5524429	génétique médicale	Q1071953
Q5552374	génétique médicale	Q1071953
Q5639341	génétique médicale	Q1071953
Q5883885	génétique médicale	Q1071953
Q5921848	génétique médicale	Q1071953
Q5955105	génétique médicale	Q1071953
Q5959327	génétique médicale	Q1071953
Q5959625	génétique médicale	Q1071953
Q5986438	génétique médicale	Q1071953
Q5986440	génétique médicale	Q1071953
Q5986448	génétique médicale	Q1071953
Q6013986	génétique médicale	Q1071953
Q6029067	génétique médicale	Q1071953
Q6066379	génétique médicale	Q1071953
Q6311812	génétique médicale	Q1071953
Q6422092	génétique médicale	Q1071953
Q6549091	génétique médicale	Q1071953
Q6673122	génétique médicale	Q1071953
Q6705425	génétique médicale	Q1071953
Q6744609	génétique médicale	Q1071953
Q6839323	génétique médicale	Q1071953
Q6883972	génétique médicale	Q1071953
Q6934914	génétique médicale	Q1071953
Q7302398	génétique médicale	Q1071953
Q7313459	génétique médicale	Q1071953
Q7316329	génétique médicale	Q1071953
Q7320761	génétique médicale	Q1071953
Q7433355	génétique médicale	Q1071953
Q7458487	génétique médicale	Q1071953
Q7484623	génétique médicale	Q1071953
Q7506696	génétique médicale	Q1071953
Q7578540	génétique médicale	Q1071953
Q18554587	cardiologie	Q10379
Q18554658	cardiologie	Q10379
Q18554680	cardiologie	Q10379
Q18554702	cardiologie	Q10379
Q18554794	cardiologie	Q10379
Q18554884	cardiologie	Q10379
Q18554925	cardiologie	Q10379
Q18555041	cardiologie	Q10379
Q18555059	cardiologie	Q10379
Q18555060	cardiologie	Q10379
Q18555115	cardiologie	Q10379
Q18555380	cardiologie	Q10379
Q18555923	cardiologie	Q10379
Q18555924	cardiologie	Q10379
Q18555928	cardiologie	Q10379
Q18555944	cardiologie	Q10379
Q18555970	cardiologie	Q10379
Q18555968	cardiologie	Q10379
Q18555982	cardiologie	Q10379
Q18555981	cardiologie	Q10379
Q18556126	cardiologie	Q10379
Q18556137	cardiologie	Q10379
Q18556223	cardiologie	Q10379
Q18556246	cardiologie	Q10379
Q18556247	cardiologie	Q10379
Q18556496	cardiologie	Q10379
Q18556675	cardiologie	Q10379
Q18556686	cardiologie	Q10379
Q18556923	cardiologie	Q10379
Q18556988	cardiologie	Q10379
Q18556989	cardiologie	Q10379
Q18557014	cardiologie	Q10379
Q22907909	cardiologie	Q10379
Q18557032	cardiologie	Q10379
Q18557038	cardiologie	Q10379
Q18557043	cardiologie	Q10379
Q18557083	cardiologie	Q10379
Q18557136	cardiologie	Q10379
Q18557169	cardiologie	Q10379
Q18557950	cardiologie	Q10379
Q18557948	cardiologie	Q10379
Q18557962	cardiologie	Q10379
Q18557960	cardiologie	Q10379
Q18557961	cardiologie	Q10379
Q18558122	cardiologie	Q10379
Q18558121	cardiologie	Q10379
Q18558191	cardiologie	Q10379
Q18558211	cardiologie	Q10379
Q18558212	cardiologie	Q10379
Q27677682	cardiologie	Q10379
Q27677683	cardiologie	Q10379
Q27677687	cardiologie	Q10379
Q27677684	cardiologie	Q10379
Q27677685	cardiologie	Q10379
Q27677690	cardiologie	Q10379
Q27677688	cardiologie	Q10379
Q27677689	cardiologie	Q10379
Q27680586	cardiologie	Q10379
Q18928105	cardiologie	Q10379
Q18975859	cardiologie	Q10379
Q19000661	cardiologie	Q10379
Q28024494	cardiologie	Q10379
Q28024495	cardiologie	Q10379
Q28024498	cardiologie	Q10379
Q28024496	cardiologie	Q10379
Q28024497	cardiologie	Q10379
Q28024546	cardiologie	Q10379
Q28024547	cardiologie	Q10379
Q28024550	cardiologie	Q10379
Q28024551	cardiologie	Q10379
Q28024549	cardiologie	Q10379
Q28024552	cardiologie	Q10379
Q21129548	cardiologie	Q10379
Q21234558	cardiologie	Q10379
Q21235512	cardiologie	Q10379
Q26695325	cardiologie	Q10379
Q26695607	cardiologie	Q10379
Q26781137	cardiologie	Q10379
Q27164435	cardiologie	Q10379
Q27164438	cardiologie	Q10379
Q27164439	cardiologie	Q10379
Q27164436	cardiologie	Q10379
Q27164442	cardiologie	Q10379
Q27164443	cardiologie	Q10379
Q27164440	cardiologie	Q10379
Q27164446	cardiologie	Q10379
Q27164447	cardiologie	Q10379
Q27164444	cardiologie	Q10379
Q27164445	cardiologie	Q10379
Q27164496	cardiologie	Q10379
Q7312498	néphrologie	Q177635
Q3772406	néphrologie	Q177635
Q3874230	néphrologie	Q177635
Q98266891	néphrologie	Q177635
Q11679861	parasitologie	Q180502
Q593958	neurochirurgie	Q188449
Q624590	neurochirurgie	Q188449
Q18557191	neurochirurgie	Q188449
Q18557438	neurochirurgie	Q188449
Q697117	neurochirurgie	Q188449
Q706952	neurochirurgie	Q188449
Q864296	neurochirurgie	Q188449
Q954831	neurochirurgie	Q188449
Q1198391	neurochirurgie	Q188449
Q1297985	neurochirurgie	Q188449
Q1368943	neurochirurgie	Q188449
Q1478321	neurochirurgie	Q188449
Q1584110	neurochirurgie	Q188449
Q1737261	neurochirurgie	Q188449
Q1518637	endocrinologie	Q162606
Q1529983	endocrinologie	Q162606
Q1535394	endocrinologie	Q162606
Q1538213	endocrinologie	Q162606
Q1553018	endocrinologie	Q162606
Q1585743	endocrinologie	Q162606
Q1586088	endocrinologie	Q162606
Q1609755	endocrinologie	Q162606
Q1614115	endocrinologie	Q162606
Q1615557	endocrinologie	Q162606
Q1640860	endocrinologie	Q162606
Q1641062	endocrinologie	Q162606
Q1641171	endocrinologie	Q162606
Q1641384	endocrinologie	Q162606
Q1654860	endocrinologie	Q162606
Q1671489	endocrinologie	Q162606
Q1691351	endocrinologie	Q162606
Q1707822	endocrinologie	Q162606
Q1734755	endocrinologie	Q162606
Q1736456	endocrinologie	Q162606
Q1739759	endocrinologie	Q162606
Q1747726	endocrinologie	Q162606
Q1750471	endocrinologie	Q162606
Q1753778	endocrinologie	Q162606
Q1759389	endocrinologie	Q162606
Q1759600	endocrinologie	Q162606
Q1779987	endocrinologie	Q162606
Q1892153	endocrinologie	Q162606
Q1906054	endocrinologie	Q162606
Q1939330	endocrinologie	Q162606
Q1947298	endocrinologie	Q162606
Q1947304	endocrinologie	Q162606
Q1952032	endocrinologie	Q162606
Q1965082	endocrinologie	Q162606
Q2017756	endocrinologie	Q162606
Q2019832	endocrinologie	Q162606
Q2033861	endocrinologie	Q162606
Q2046550	endocrinologie	Q162606
Q2065747	endocrinologie	Q162606
Q2067267	endocrinologie	Q162606
Q2069207	endocrinologie	Q162606
Q2087205	endocrinologie	Q162606
Q2089854	endocrinologie	Q162606
Q2140501	endocrinologie	Q162606
Q2165266	endocrinologie	Q162606
Q2200359	endocrinologie	Q162606
Q2242370	endocrinologie	Q162606
Q2246688	endocrinologie	Q162606
Q2273662	endocrinologie	Q162606
Q2309612	endocrinologie	Q162606
Q2349546	endocrinologie	Q162606
Q2791374	endocrinologie	Q162606
Q2831905	endocrinologie	Q162606
Q2915477	endocrinologie	Q162606
Q2919083	endocrinologie	Q162606
Q2977746	endocrinologie	Q162606
Q3025883	endocrinologie	Q162606
Q3043147	endocrinologie	Q162606
Q3043158	endocrinologie	Q162606
Q3053945	endocrinologie	Q162606
Q3100515	endocrinologie	Q162606
Q3130277	endocrinologie	Q162606
Q3144934	endocrinologie	Q162606
Q3153671	endocrinologie	Q162606
Q3234995	endocrinologie	Q162606
Q3241451	endocrinologie	Q162606
Q3242224	endocrinologie	Q162606
Q3273331	endocrinologie	Q162606
Q3278042	endocrinologie	Q162606
Q3281227	endocrinologie	Q162606
Q3281285	endocrinologie	Q162606
Q3281322	endocrinologie	Q162606
Q3281375	endocrinologie	Q162606
Q3281373	endocrinologie	Q162606
Q3338677	endocrinologie	Q162606
Q3358135	endocrinologie	Q162606
Q3444851	endocrinologie	Q162606
Q3508729	endocrinologie	Q162606
Q3508774	endocrinologie	Q162606
Q3540902	endocrinologie	Q162606
Q3622611	endocrinologie	Q162606
Q3704730	endocrinologie	Q162606
Q3801524	endocrinologie	Q162606
Q3801559	endocrinologie	Q162606
Q3843807	endocrinologie	Q162606
Q3908490	endocrinologie	Q162606
Q3961685	endocrinologie	Q162606
Q3991731	endocrinologie	Q162606
Q4000420	endocrinologie	Q162606
Q4057496	endocrinologie	Q162606
Q2349695	endocrinologie	Q162606
Q2351083	endocrinologie	Q162606
Q2467739	endocrinologie	Q162606
Q2500124	endocrinologie	Q162606
Q2507454	endocrinologie	Q162606
Q2602467	endocrinologie	Q162606
Q2622714	endocrinologie	Q162606
Q2661443	endocrinologie	Q162606
Q2661464	endocrinologie	Q162606
Q2711291	endocrinologie	Q162606
Q18554395	chirurgie maxillo-faciale	Q504033
Q18554922	chirurgie maxillo-faciale	Q504033
Q18556156	chirurgie maxillo-faciale	Q504033
Q18556386	chirurgie maxillo-faciale	Q504033
Q18556403	chirurgie maxillo-faciale	Q504033
Q18556743	chirurgie maxillo-faciale	Q504033
Q18558167	chirurgie maxillo-faciale	Q504033
Q58833953	chirurgie maxillo-faciale	Q504033
Q18967954	chirurgie maxillo-faciale	Q504033
Q54911224	chirurgie maxillo-faciale	Q504033
Q54911488	chirurgie maxillo-faciale	Q504033
Q54928159	chirurgie maxillo-faciale	Q504033
Q54931797	chirurgie maxillo-faciale	Q504033
Q54932060	chirurgie maxillo-faciale	Q504033
Q54943809	chirurgie maxillo-faciale	Q504033
Q54944124	chirurgie maxillo-faciale	Q504033
Q54944146	chirurgie maxillo-faciale	Q504033
Q54945665	chirurgie maxillo-faciale	Q504033
Q54946292	chirurgie maxillo-faciale	Q504033
Q54946565	chirurgie maxillo-faciale	Q504033
Q54946856	chirurgie maxillo-faciale	Q504033
Q54974031	chirurgie maxillo-faciale	Q504033
Q55082183	chirurgie maxillo-faciale	Q504033
Q55083294	chirurgie maxillo-faciale	Q504033
Q28454436	chirurgie maxillo-faciale	Q504033
Q28757362	chirurgie maxillo-faciale	Q504033
Q55789538	chirurgie maxillo-faciale	Q504033
Q56014508	chirurgie maxillo-faciale	Q504033
Q47108021	chirurgie maxillo-faciale	Q504033
Q2544887	otorhinolaryngologie	Q189553
Q11884185	otorhinolaryngologie	Q189553
Q16606552	otorhinolaryngologie	Q189553
Q16678483	otorhinolaryngologie	Q189553
Q3357695	otorhinolaryngologie	Q189553
Q3497004	otorhinolaryngologie	Q189553
Q3740609	otorhinolaryngologie	Q189553
Q3887116	otorhinolaryngologie	Q189553
Q4116448	otorhinolaryngologie	Q189553
Q183344	otorhinolaryngologie	Q189553
Q186470	otorhinolaryngologie	Q189553
Q213600	otorhinolaryngologie	Q189553
Q223254	otorhinolaryngologie	Q189553
Q9376235	otorhinolaryngologie	Q189553
Q460167	otorhinolaryngologie	Q189553
Q509389	otorhinolaryngologie	Q189553
Q558230	otorhinolaryngologie	Q189553
Q592804	otorhinolaryngologie	Q189553
Q18553357	otorhinolaryngologie	Q189553
Q18554532	otorhinolaryngologie	Q189553
Q18554536	otorhinolaryngologie	Q189553
Q18554553	otorhinolaryngologie	Q189553
Q18555128	otorhinolaryngologie	Q189553
Q18555231	otorhinolaryngologie	Q189553
Q18555242	otorhinolaryngologie	Q189553
Q18556620	otorhinolaryngologie	Q189553
Q680873	otorhinolaryngologie	Q189553
Q5173263	otorhinolaryngologie	Q189553
Q5185088	otorhinolaryngologie	Q189553
Q756610	otorhinolaryngologie	Q189553
Q817310	otorhinolaryngologie	Q189553
Q5325633	otorhinolaryngologie	Q189553
Q928697	otorhinolaryngologie	Q189553
Q10267828	otorhinolaryngologie	Q189553
Q1361850	otorhinolaryngologie	Q189553
Q1422574	otorhinolaryngologie	Q189553
Q1581308	otorhinolaryngologie	Q189553
Q1756640	otorhinolaryngologie	Q189553
Q2002586	otorhinolaryngologie	Q189553
Q2038371	otorhinolaryngologie	Q189553
Q2085187	otorhinolaryngologie	Q189553
Q2085267	otorhinolaryngologie	Q189553
Q2403156	otorhinolaryngologie	Q189553
Q31930719	médecine environnementale	Q512285
Q54946387	médecine environnementale	Q512285
Q5773034	angiologie	Q539690
Q6058506	angiologie	Q539690
Q1593605	angiologie	Q539690
Q1704044	angiologie	Q539690
Q1778287	angiologie	Q539690
Q1947302	angiologie	Q539690
Q6489151	angiologie	Q539690
Q2086442	angiologie	Q539690
Q6708237	angiologie	Q539690
Q7206990	angiologie	Q539690
Q7316735	angiologie	Q539690
Q3136521	angiologie	Q539690
Q7667895	angiologie	Q539690
Q7667896	angiologie	Q539690
Q3775784	angiologie	Q539690
Q3832889	angiologie	Q539690
Q3832899	angiologie	Q539690
Q4651856	angiologie	Q539690
Q50349677	angiologie	Q539690
Q54943899	angiologie	Q539690
Q54945783	angiologie	Q539690
Q55008903	angiologie	Q539690
Q55082504	angiologie	Q539690
Q55093037	angiologie	Q539690
Q16775468	angiologie	Q539690
Q17152512	angiologie	Q539690
Q52962465	angiologie	Q539690
Q93333268	angiologie	Q539690
Q18553681	angiologie	Q539690
Q18554512	angiologie	Q539690
Q18556319	angiologie	Q539690
Q18556893	angiologie	Q539690
Q18556903	angiologie	Q539690
Q18557019	angiologie	Q539690
Q131742	hépatologie	Q668064
Q147778	hépatologie	Q668064
Q183098	hépatologie	Q668064
Q247131	hépatologie	Q668064
Q752216	hépatologie	Q668064
Q786844	hépatologie	Q668064
Q829150	hépatologie	Q668064
Q1140000	hépatologie	Q668064
Q1263039	hépatologie	Q668064
Q611984	optométrie	Q618211
Q247978	optométrie	Q618211
Q362719	optométrie	Q618211
Q460591	médecine du travail	Q628764
Q12135	psychologie clinique	Q199906
Q41112	psychologie clinique	Q199906
Q131749	psychologie clinique	Q199906
Q131755	psychologie clinique	Q199906
Q170082	psychologie clinique	Q199906
Q174589	psychologie clinique	Q199906
Q181923	psychologie clinique	Q199906
Q188638	psychologie clinique	Q199906
Q202387	psychologie clinique	Q199906
Q208166	psychologie clinique	Q199906
Q245590	psychologie clinique	Q199906
Q303555	psychologie clinique	Q199906
Q317158	psychologie clinique	Q199906
Q373822	psychologie clinique	Q199906
Q427810	psychologie clinique	Q199906
Q6853	infectiologie	Q788926
Q12090	infectiologie	Q788926
Q12156	infectiologie	Q788926
Q12195	infectiologie	Q788926
Q12192	infectiologie	Q788926
Q12199	infectiologie	Q788926
Q12204	infectiologie	Q788926
Q12214	infectiologie	Q788926
Q17583	infectiologie	Q788926
Q30953	infectiologie	Q788926
Q31798	infectiologie	Q788926
Q36855	infectiologie	Q788926
Q36956	infectiologie	Q788926
Q39222	infectiologie	Q788926
Q40878	infectiologie	Q788926
Q41083	infectiologie	Q788926
Q177190	hypnologie	Q744029
Q388626	hypnologie	Q744029
Q751641	hypnologie	Q744029
Q862872	hypnologie	Q744029
Q1125121	hypnologie	Q744029
Q460591	médecine hyperbare	Q731615
Q12340591	médecine interne	Q11180
Q131742	médecine interne	Q11180
Q133087	médecine interne	Q11180
Q187255	médecine interne	Q11180
Q593958	médecine interne	Q11180
Q657193	médecine interne	Q11180
Q133772	odontologie	Q12128
Q448753	odontologie	Q12128
Q461854	odontologie	Q12128
Q520127	odontologie	Q12128
Q105688	pneumologie	Q203337
Q114085	pneumologie	Q203337
Q154882	pneumologie	Q203337
Q173022	pneumologie	Q203337
Q188605	pneumologie	Q203337
Q193894	pneumologie	Q203337
Q199804	pneumologie	Q203337
Q200781	pneumologie	Q203337
Q203601	pneumologie	Q203337
Q213600	pneumologie	Q203337
Q220570	pneumologie	Q203337
Q279330	pneumologie	Q203337
Q344873	pneumologie	Q203337
Q12192	pneumologie	Q203337
Q32446	pneumologie	Q203337
Q32540	pneumologie	Q203337
Q32552	pneumologie	Q203337
Q32778	pneumologie	Q203337
Q35869	pneumologie	Q203337
Q35890	pneumologie	Q203337
Q36855	pneumologie	Q203337
Q43987	pneumologie	Q203337
Q55998	pneumologie	Q203337
Q816912	neurologie	Q83042
Q826103	neurologie	Q83042
Q827017	neurologie	Q83042
Q844717	neurologie	Q83042
Q847605	neurologie	Q83042
Q861645	neurologie	Q83042
Q864296	neurologie	Q83042
Q883863	neurologie	Q83042
Q890367	neurologie	Q83042
Q895871	neurologie	Q83042
Q899726	neurologie	Q83042
Q906492	neurologie	Q83042
Q913856	neurologie	Q83042
Q914389	neurologie	Q83042
Q916280	neurologie	Q83042
Q917357	neurologie	Q83042
Q923164	neurologie	Q83042
Q937353	neurologie	Q83042
Q944758	neurologie	Q83042
Q945238	neurologie	Q83042
Q945930	neurologie	Q83042
Q947813	neurologie	Q83042
Q954831	neurologie	Q83042
Q955638	neurologie	Q83042
Q979129	neurologie	Q83042
Q980709	neurologie	Q83042
Q980926	neurologie	Q83042
Q991037	neurologie	Q83042
Q1002195	neurologie	Q83042
Q1022718	neurologie	Q83042
Q1041258	neurologie	Q83042
Q1049655	neurologie	Q83042
Q1051436	neurologie	Q83042
Q1052687	neurologie	Q83042
Q1066311	neurologie	Q83042
Q1071685	neurologie	Q83042
Q1071707	neurologie	Q83042
Q1076421	neurologie	Q83042
Q1087811	neurologie	Q83042
Q1088030	neurologie	Q83042
Q1088055	neurologie	Q83042
Q1112977	neurologie	Q83042
Q1120682	neurologie	Q83042
Q1125121	neurologie	Q83042
Q1126839	neurologie	Q83042
Q1132120	neurologie	Q83042
Q1132959	neurologie	Q83042
Q1135124	neurologie	Q83042
Q1135338	neurologie	Q83042
Q1137767	neurologie	Q83042
Q1140516	neurologie	Q83042
Q1150299	neurologie	Q83042
Q1153641	neurologie	Q83042
Q1186703	neurologie	Q83042
Q1193891	neurologie	Q83042
Q1200839	neurologie	Q83042
Q1201709	neurologie	Q83042
Q1209150	neurologie	Q83042
Q1235785	neurologie	Q83042
Q1255956	neurologie	Q83042
Q1269351	neurologie	Q83042
Q1297985	neurologie	Q83042
Q1300720	neurologie	Q83042
Q1321884	neurologie	Q83042
Q1331905	neurologie	Q83042
Q1335642	neurologie	Q83042
Q1338684	neurologie	Q83042
Q1345798	neurologie	Q83042
Q1362721	neurologie	Q83042
Q1378675	neurologie	Q83042
Q1399155	neurologie	Q83042
Q1399182	neurologie	Q83042
Q1399293	neurologie	Q83042
Q1402851	neurologie	Q83042
Q1406803	neurologie	Q83042
Q1410673	neurologie	Q83042
Q1419225	neurologie	Q83042
Q1424956	neurologie	Q83042
Q1428132	neurologie	Q83042
Q1431371	neurologie	Q83042
Q1436162	neurologie	Q83042
Q1457267	neurologie	Q83042
Q1470530	neurologie	Q83042
Q1476361	neurologie	Q83042
Q1502312	neurologie	Q83042
Q1507379	neurologie	Q83042
Q1515119	neurologie	Q83042
Q1531319	neurologie	Q83042
Q1531320	neurologie	Q83042
Q1531324	neurologie	Q83042
Q1531331	neurologie	Q83042
Q1531328	neurologie	Q83042
Q1531329	neurologie	Q83042
Q1531335	neurologie	Q83042
Q1531333	neurologie	Q83042
Q1531338	neurologie	Q83042
Q1531337	neurologie	Q83042
Q1531991	neurologie	Q83042
Q1541975	neurologie	Q83042
Q1544416	neurologie	Q83042
Q1485893	génétique médicale	Q1071953
Q1495674	génétique médicale	Q1071953
Q1521567	génétique médicale	Q1071953
Q1524166	génétique médicale	Q1071953
Q1530812	génétique médicale	Q1071953
Q1536720	génétique médicale	Q1071953
Q1538227	génétique médicale	Q1071953
Q1543446	génétique médicale	Q1071953
Q1544408	génétique médicale	Q1071953
Q1544416	génétique médicale	Q1071953
Q1544989	génétique médicale	Q1071953
Q1550742	génétique médicale	Q1071953
Q1557239	génétique médicale	Q1071953
Q1561647	génétique médicale	Q1071953
Q1583485	génétique médicale	Q1071953
Q1584110	génétique médicale	Q1071953
Q1587881	génétique médicale	Q1071953
Q1601921	génétique médicale	Q1071953
Q1629483	génétique médicale	Q1071953
Q1640324	génétique médicale	Q1071953
Q1640632	génétique médicale	Q1071953
Q1641486	génétique médicale	Q1071953
Q1678281	génétique médicale	Q1071953
Q1699007	génétique médicale	Q1071953
Q1702335	génétique médicale	Q1071953
Q1741965	génétique médicale	Q1071953
Q1755537	génétique médicale	Q1071953
Q1755568	génétique médicale	Q1071953
Q1756040	génétique médicale	Q1071953
Q1758393	génétique médicale	Q1071953
Q1758730	génétique médicale	Q1071953
Q1759560	génétique médicale	Q1071953
Q1760294	génétique médicale	Q1071953
Q1770836	génétique médicale	Q1071953
Q1771331	génétique médicale	Q1071953
