CIS	CISLabel	drugClass	drugClassLabel
CIS68144249	AMOXICILLINE ACIDE CLAVULANIQUE MYLAN 100 mg/12,5 mg par ml NOURRISSONS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1)	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS68144249	AMOXICILLINE ACIDE CLAVULANIQUE MYLAN 100 mg/12,5 mg par ml NOURRISSONS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1)	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS68399919	AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN 1 g/200 mg ADULTES, poudre pour solution injectable / pour perfusion (IV)	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS68399919	AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN 1 g/200 mg ADULTES, poudre pour solution injectable / pour perfusion (IV)	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS68399919	AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN 1 g/200 mg ADULTES, poudre pour solution injectable / pour perfusion (IV)	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS67744718	AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN 2 g/200 mg ADULTES, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS67744718	AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN 2 g/200 mg ADULTES, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS67744718	AMOXICILLINE/ACIDE CLAVULANIQUE MYLAN 2 g/200 mg ADULTES, poudre pour solution pour perfusion	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS69857586	AMOXICILLINE SANDOZ 500 mg/5 ml, poudre pour suspension buvable	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS69857586	AMOXICILLINE SANDOZ 500 mg/5 ml, poudre pour suspension buvable	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS69857586	AMOXICILLINE SANDOZ 500 mg/5 ml, poudre pour suspension buvable	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS66929913	AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA K.S 1 g/125 mg ADULTES, poudre pour suspension buvable en sachet-dose (rapport amoxicilline/acide clavulanique : 8/1)	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS66929913	AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA K.S 1 g/125 mg ADULTES, poudre pour suspension buvable en sachet-dose (rapport amoxicilline/acide clavulanique : 8/1)	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS66929913	AMOXICILLINE/ACIDE CLAVULANIQUE ZENTIVA K.S 1 g/125 mg ADULTES, poudre pour suspension buvable en sachet-dose (rapport amoxicilline/acide clavulanique : 8/1)	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS66916798	AMOXICILLINE ARROW LAB 500 mg, gélule	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS66916798	AMOXICILLINE ARROW LAB 500 mg, gélule	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS66916798	AMOXICILLINE ARROW LAB 500 mg, gélule	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS69489433	AMOXICILLINE CRISTERS 1 g, comprimé dispersible	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS69489433	AMOXICILLINE CRISTERS 1 g, comprimé dispersible	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS69489433	AMOXICILLINE CRISTERS 1 g, comprimé dispersible	http://www.romedi.fr/romedi/DrugClass5	antibiotiques
CIS69166540	AMOXICILLINE ARROW LAB 1 g, comprimé dispersible	http://www.romedi.fr/romedi/DrugClass10129	pénicillines
CIS69166540	AMOXICILLINE ARROW LAB 1 g, comprimé dispersible	http://www.romedi.fr/romedi/DrugClass10130	pénicillines A
CIS68722564	TYSABRI 300 mg, solution à diluer pour perfusion	http://www.romedi.fr/romedi/DrugClass10025	anticorps monoclonaux (hors anti-TNF alpha)
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS61547571	LASILIX SPECIAL 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS61337509	FUROSEMIDE BIOGARAN 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS63736250	LASILIX 10 mg/ml, solution buvable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS63921217	FUROSEMIDE BIOGARAN 20 mg, comprimé	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10061	diurétiques épargneurs de potassium (seuls ou associés)
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10082	hyperkaliémiants
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS63824615	LOGIRENE, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS66441419	LASILIX 20 mg/2 ml, solution injectable en ampoule	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS65606743	LASILIX 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS61003267	FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS60192594	FUROSEMIDE ARROW 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS61763619	FUROSEMIDE TEVA 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS63076303	FUROSEMIDE EG 40 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS62499439	FUROSEMIDE ZENTIVA 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS61673890	FUROSEMIDE MYLAN 20 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS65587816	FUROSEMIDE KABI 20 mg/2 ml, solution injectable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10029	antihypertenseurs sauf alpha-bloquants
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10059	diurétiques
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10060	diurétiques de l'anse
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10062	diurétiques hypokaliémiants
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10084	hypokaliémiants
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10085	hyponatrémiants
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10108	médicaments abaissant la pression artérielle
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass10114	médicaments ototoxiques
CIS64270535	FUROSEMIDE TEVA 500 mg, comprimé sécable	http://www.romedi.fr/romedi/DrugClass4	antihypertenseurs
